100.0        0.3500        0.27877E-02   -0.14885E-01
100.0        0.4000        0.29142E-02   -0.13233E-01
100.0        0.4500        0.30437E-02   -0.11694E-01
100.0        0.5000        0.31762E-02   -0.10263E-01
100.0        0.5500        0.33117E-02   -0.89327E-02
100.0        0.6000        0.34501E-02   -0.76987E-02
100.0        0.6500        0.35916E-02   -0.65557E-02
100.0        0.7000        0.37360E-02   -0.54984E-02
100.0        0.7500        0.38834E-02   -0.45214E-02
100.0        0.8000        0.40338E-02   -0.36186E-02
100.0        0.8500        0.41871E-02   -0.27815E-02
100.0        0.9000        0.43435E-02   -0.19961E-02
100.0        0.9500        0.45028E-02   -0.12254E-02
100.0         1.000        0.46651E-02     0.0000    
110.0        -1.000        0.39993E-03     0.0000    
110.0       -0.9500        0.44629E-03   -0.92335E-01
110.0       -0.9000        0.49694E-03   -0.11319    
110.0       -0.8500        0.55189E-03   -0.12037    
110.0       -0.8000        0.61113E-03   -0.12093    
110.0       -0.7500        0.67465E-03   -0.11789    
110.0       -0.7000        0.74248E-03   -0.11283    
110.0       -0.6500        0.81459E-03   -0.10670    
110.0       -0.6000        0.89099E-03   -0.10006    
110.0       -0.5500        0.97169E-03   -0.93264E-01
110.0       -0.5000        0.10567E-02   -0.86528E-01
110.0       -0.4500        0.11460E-02   -0.79989E-01
110.0       -0.4000        0.12395E-02   -0.73727E-01
110.0       -0.3500        0.13374E-02   -0.67786E-01
110.0       -0.3000        0.14396E-02   -0.62188E-01
110.0       -0.2500        0.15460E-02   -0.56938E-01
110.0       -0.2000        0.16567E-02   -0.52031E-01
110.0       -0.1500        0.17718E-02   -0.47458E-01
110.0       -0.1000        0.18911E-02   -0.43204E-01
110.0       -0.5000E-01    0.20147E-02   -0.39252E-01
110.0         0.000        0.21426E-02   -0.35587E-01
110.0        0.5000E-01    0.22748E-02   -0.32189E-01
110.0        0.1000        0.24113E-02   -0.29042E-01
110.0        0.1500        0.25521E-02   -0.26130E-01
110.0        0.2000        0.26972E-02   -0.23437E-01
110.0        0.2500        0.28465E-02   -0.20948E-01
110.0        0.3000        0.30002E-02   -0.18649E-01
110.0        0.3500        0.31582E-02   -0.16527E-01
110.0        0.4000        0.33204E-02   -0.14570E-01
110.0        0.4500        0.34869E-02   -0.12768E-01
110.0        0.5000        0.36578E-02   -0.11109E-01
110.0        0.5500        0.38329E-02   -0.95846E-02
110.0        0.6000        0.40123E-02   -0.81858E-02
110.0        0.6500        0.41960E-02   -0.69042E-02
110.0        0.7000        0.43840E-02   -0.57322E-02
110.0        0.7500        0.45763E-02   -0.46622E-02
110.0        0.8000        0.47729E-02   -0.36863E-02
110.0        0.8500        0.49737E-02   -0.27951E-02
110.0        0.9000        0.51789E-02   -0.19744E-02
110.0        0.9500        0.53883E-02   -0.11894E-02
110.0         1.000        0.56021E-02     0.0000    
120.0        -1.000        0.31609E-03     0.0000    
120.0       -0.9500        0.35963E-03   -0.14069    
120.0       -0.9000        0.40899E-03   -0.16887    
120.0       -0.8500        0.46418E-03   -0.17574    
120.0       -0.8000        0.52520E-03   -0.17281    
120.0       -0.7500        0.59206E-03   -0.16499    
120.0       -0.7000        0.66474E-03   -0.15480    
120.0       -0.6500        0.74325E-03   -0.14366    
120.0       -0.6000        0.82759E-03   -0.13235    
120.0       -0.5500        0.91775E-03   -0.12133    
120.0       -0.5000        0.10138E-02   -0.11084    
120.0       -0.4500        0.11156E-02   -0.10099    
120.0       -0.4000        0.12232E-02   -0.91832E-01
120.0       -0.3500        0.13367E-02   -0.83377E-01
120.0       -0.3000        0.14560E-02   -0.75598E-01
120.0       -0.2500        0.15812E-02   -0.68462E-01
120.0       -0.2000        0.17122E-02   -0.61925E-01
120.0       -0.1500        0.18490E-02   -0.55945E-01
120.0       -0.1000        0.19916E-02   -0.50477E-01
120.0       -0.5000E-01    0.21400E-02   -0.45478E-01
120.0         0.000        0.22943E-02   -0.40909E-01
120.0        0.5000E-01    0.24545E-02   -0.36732E-01
120.0        0.1000        0.26204E-02   -0.32914E-01
120.0        0.1500        0.27922E-02   -0.29423E-01
120.0        0.2000        0.29698E-02   -0.26231E-01
120.0        0.2500        0.31532E-02   -0.23312E-01
120.0        0.3000        0.33425E-02   -0.20643E-01
120.0        0.3500        0.35376E-02   -0.18203E-01
120.0        0.4000        0.37385E-02   -0.15972E-01
120.0        0.4500        0.39453E-02   -0.13935E-01
120.0        0.5000        0.41578E-02   -0.12076E-01
120.0        0.5500        0.43763E-02   -0.10379E-01
120.0        0.6000        0.46005E-02   -0.88337E-02
120.0        0.6500        0.48306E-02   -0.74271E-02
120.0        0.7000        0.50665E-02   -0.61488E-02
120.0        0.7500        0.53082E-02   -0.49886E-02
120.0        0.8000        0.55557E-02   -0.39361E-02
120.0        0.8500        0.58091E-02   -0.29796E-02
120.0        0.9000        0.60683E-02   -0.21024E-02
120.0        0.9500        0.63334E-02   -0.12661E-02
120.0         1.000        0.66043E-02     0.0000    
130.0        -1.000        0.24882E-03     0.0000    
130.0       -0.9500        0.28627E-03   -0.20807    
130.0       -0.9000        0.33131E-03   -0.24557    
130.0       -0.8500        0.38394E-03   -0.25046    
130.0       -0.8000        0.44416E-03   -0.24105    
130.0       -0.7500        0.51198E-03   -0.22523    
130.0       -0.7000        0.58738E-03   -0.20697    
130.0       -0.6500        0.67038E-03   -0.18832    
